loan_id,original_loan_amount,loan_to_value_ratio,debt_to_income_ratio,credit_score,current_loan_balance,monthly_payment,prepayment_penalty_flag,property_type,occupancy_status,loan_purpose,number_of_borrowers,first_time_homebuyer_flag,servicer_name,current_interest_rate,zero_balance_code,zero_balance_date
LOAN_003311,344947.3912832307,88.61969636707701,37.89222499060473,668.7395148005788,230634.92458442264,1607.4252540370264,Y,CO,I,P,1,N,WELLS FARGO,3.493625908319529,03,2024-07-18
LOAN_003312,508604.70495371136,84.69068015143097,20.728570144644568,789.8882995367555,233227.28987219973,766.4491446874235,N,CO,P,P,1,Y,WELLS FARGO,4.470554319803288,03,2024-10-20
LOAN_003313,198524.05068141478,58.3773795527288,16.69899617200121,765.30591730115,311260.2352062226,2236.0624648078783,N,SF,P,P,2,N,BANK OF AMERICA,6.3929133139029455,03,2024-05-20
LOAN_003314,263853.7233306014,85.23733813890955,32.28927402702754,790.0327540334209,220231.39271959232,1835.6277253438873,Y,CO,P,R,1,N,CHASE,4.481551732535217,03,2024-09-22
LOAN_003315,341644.6038101453,79.34676717987332,15.363127898324835,827.3817273721552,134832.76812631573,1212.1998189669498,Y,PU,P,C,1,N,CHASE,4.0369811685001835,03,2024-03-06
LOAN_003316,294609.5150994261,100.0,33.066926996134136,808.5884035333986,317803.75911121495,2542.8510432582316,N,SF,P,P,2,N,CHASE,6.088527051519744,03,2024-01-18
LOAN_003317,201769.64196226854,81.05910624102457,26.59376948771823,639.3208204446411,195828.71830419792,818.2663962105461,N,SF,P,R,2,N,QUICKEN,3.209624880108205,03,2024-07-24
LOAN_003318,412185.7856230471,72.88137268397202,34.944664883523735,678.0945149064779,255350.9248021427,1335.2915796512298,N,MH,P,P,3,N,BANK OF AMERICA,3.9483247818081124,03,2024-06-13
LOAN_003319,532004.0722017259,62.15247064320866,16.161711960753983,729.718624805731,199878.89952016727,1993.4806792768084,N,CO,P,P,1,N,BANK OF AMERICA,3.3232811980667707,03,2024-02-08
LOAN_003320,319613.1459023907,63.83634949566643,42.98163151443904,850.0,172199.86253208842,2076.638623390768,N,SF,P,P,2,N,WELLS FARGO,5.94989152583913,16,2024-01-18
LOAN_003321,209593.17102639997,62.61346356797763,28.1696551500631,781.7920113705101,98102.26189268037,753.4327758917223,Y,CO,P,P,2,N,QUICKEN,5.0404112898728695,03,2024-10-01
LOAN_003322,145103.9474946525,95.56648220867883,37.63522667904823,728.5351046725432,277133.2524105211,1358.3156955152563,N,SF,P,C,2,N,BANK OF AMERICA,5.488577034348662,03,2024-11-28
LOAN_003323,325797.5981221181,75.26954872524706,39.59875461284889,773.8619777396601,0.0,1872.8991253299855,N,SF,P,P,2,N,CHASE,3.5166791985021857,03,2024-01-04
LOAN_003324,410387.73433162575,83.47870685962096,18.42555047634044,671.7508756471316,353867.5820929815,2236.5299981784856,N,CO,P,P,1,N,BANK OF AMERICA,5.833501755319796,03,2024-07-22
LOAN_003325,347516.77464953816,97.7137139997133,38.82257509608076,740.9940408801843,332561.2874832701,2194.4619662916407,Y,SF,I,C,2,N,CHASE,2.0,03,2024-04-21
LOAN_003326,299759.6159081146,39.623037866888026,15.749332248556744,796.3729747848058,177239.82383836026,1850.2173315796458,N,SF,P,P,2,N,QUICKEN,3.2181586258400188,09,2024-10-21
LOAN_003327,241072.83482106938,94.18310647050562,16.298622572401072,717.6803452366927,377060.232805423,1544.843196146296,N,SF,P,P,2,N,QUICKEN,4.663726349683678,06,2024-12-17
LOAN_003328,190783.63672819105,75.83095367675001,49.639992359884346,659.475739676225,414863.9354347371,1410.3121723261545,Y,CO,S,P,2,Y,QUICKEN,5.407108553208686,03,2024-12-04
LOAN_003329,383475.1326324882,81.52572557460667,41.11853368796625,713.7700757856246,228134.68230350575,1749.0598804281444,N,CO,P,P,1,Y,QUICKEN,3.8212268450424576,03,2024-01-24
LOAN_003330,391377.1621385586,62.573951673776236,50.736641754337555,694.4338713123053,282877.6352415255,2217.0096600321785,N,SF,P,P,2,N,WELLS FARGO,2.526605764222449,03,2024-08-25
LOAN_003331,145427.02133092668,63.673134023272226,26.297859693920895,611.4298064263282,260901.57076239082,1392.9895041774464,N,SF,P,C,2,Y,WELLS FARGO,3.602523862699097,06,2024-03-21
LOAN_003332,458983.8978180684,82.33268834719482,31.024286640780087,674.2758271845913,371089.27850772877,1363.4146637375816,N,SF,I,C,1,N,CHASE,3.377449248625239,03,2024-08-04
LOAN_003333,357407.12208940013,100.0,35.273547467523635,608.5749770935645,138589.4124357897,2072.6267213184024,N,SF,P,P,4,Y,WELLS FARGO,7.296120367657256,03,2024-01-30
LOAN_003334,439959.46451457933,90.04969969222353,29.878044334061055,621.056408760318,231810.4341839714,2030.8045917313352,N,SF,P,C,1,N,BANK OF AMERICA,5.1892826320449155,03,2024-07-12
LOAN_003335,165787.2251514885,93.98284382127811,22.538639793040957,628.7244409706824,323551.8286448548,1250.052257896004,N,MH,P,C,2,N,BANK OF AMERICA,3.478786352073148,03,2024-04-01
LOAN_003336,163417.5844584561,72.1199809460787,21.03915302119951,796.276103858069,315082.7100156321,840.6212022333964,Y,SF,P,C,2,N,WELLS FARGO,2.9233755870517113,03,2024-05-20
LOAN_003337,285103.06902327033,65.99693663121558,32.13862232828949,839.13320506876,246575.34574228068,643.2781770518475,N,SF,P,P,2,N,QUICKEN,3.679884846442399,03,2024-12-05
LOAN_003338,350278.44268951943,63.287925726315095,19.33140158337695,597.1136258369419,361384.8858375527,1565.082946129773,N,SF,P,C,2,N,QUICKEN,4.66165157115464,03,2024-12-16
LOAN_003339,479636.08229269634,67.67589412954968,19.051365076331475,846.4146933019591,268678.2662648641,947.7012886431477,N,SF,P,R,2,N,QUICKEN,4.018178067976627,03,2024-05-18
LOAN_003340,370607.89138151315,44.20826350244212,33.935720111545926,629.8724661631563,259096.01467060216,1948.1303564728578,N,SF,P,P,3,N,BANK OF AMERICA,6.654381814083822,03,2024-06-18
LOAN_003341,275731.8723187967,64.12620985662598,29.048406485143847,779.7504075177886,305763.4419084543,641.6322960656101,N,SF,P,P,2,N,BANK OF AMERICA,3.7550502721365016,03,2024-06-15
LOAN_003342,197363.07923341077,66.59470265910235,39.37206270581685,740.6846856613045,245128.37424593105,2306.8150462941726,Y,SF,P,C,1,N,CHASE,5.118797780262117,03,2024-08-16
LOAN_003343,423000.057271915,72.36962738407739,25.75088589917158,770.8681235770283,254020.9253212711,1331.6019211116989,N,SF,P,C,2,Y,QUICKEN,3.794364167043029,03,2024-07-24
LOAN_003344,203529.45742492852,76.97625164620938,24.187440500244644,626.7405557751231,187016.6403360861,1100.6343239592575,N,SF,I,P,2,N,QUICKEN,5.335214948088039,03,2024-06-18
LOAN_003345,462846.85547723214,80.43676302938415,34.23553396035471,575.0114173862315,484672.239456884,1229.4214397918206,N,SF,P,C,1,N,QUICKEN,4.0604429279766485,03,2024-11-29
LOAN_003346,271561.53503934905,74.7761194133556,21.87975125446173,655.7673271893943,212126.96990683296,1067.6162098762668,N,CO,P,P,2,Y,QUICKEN,5.543592664261852,03,2024-10-08
LOAN_003347,459058.20726178505,66.27835370485865,23.418722744433147,754.1494919968526,308339.55603746686,2257.3521377541506,N,MH,P,C,2,N,QUICKEN,4.9295675149819385,03,2024-06-22
LOAN_003348,367893.1290059278,45.5496203510172,23.81545609620585,850.0,402697.9079540642,1835.8149191733296,N,CO,P,P,1,N,WELLS FARGO,6.312578643105,09,2024-03-21
LOAN_003349,286300.45105575415,66.3703708739731,27.90297893704447,637.6221121851137,142574.4108923562,1548.425625466691,N,MH,S,P,2,N,CHASE,4.711299894088799,03,2024-01-22
LOAN_003350,248060.36281738733,60.41324043469493,47.724365432959026,712.0930010681352,298893.9649794192,898.5602554193389,N,SF,S,C,2,N,BANK OF AMERICA,5.063020821894327,03,2024-11-05
LOAN_003351,265909.212265392,81.99100122417906,16.23211175042843,660.0736641192304,251853.0161175686,1472.4785172188156,Y,SF,S,P,2,N,CHASE,3.2329635246096107,03,2024-12-08
LOAN_003352,342831.66923752375,88.6393109504054,42.95507582117459,718.6219053778925,393578.52871052583,1114.688673710172,N,SF,S,P,2,N,WELLS FARGO,2.9912293083098924,09,2024-01-31
LOAN_003353,307715.64962177165,89.07856600589909,37.37786756289917,565.537171117627,177263.1108858824,200.0,N,CO,P,P,3,N,QUICKEN,5.1885419052097195,03,2024-09-07
LOAN_003354,240618.8591931295,86.3542910419173,45.669788473699924,839.8434668311921,189819.62071512765,1153.1970760218207,N,SF,P,P,2,N,CHASE,4.368790362477691,03,2024-12-08
LOAN_003355,283436.8589682368,72.99711396821267,60.0,721.9228862629045,246007.34659679065,1802.6198703656546,N,CO,S,C,2,Y,CHASE,5.266874799995332,03,2024-08-09
LOAN_003356,307857.70297191496,67.17066651786155,44.314530207878555,793.3732531188869,210518.848807233,1286.9303063573477,Y,SF,P,P,2,N,CHASE,3.9940413280632017,03,2024-01-05
LOAN_003357,87126.5905585188,63.79345869499401,39.25666947907861,701.4238381304714,213257.79040737211,1427.5052298895698,N,SF,I,C,2,N,WELLS FARGO,4.751345154376803,03,2024-08-06
LOAN_003358,345816.8114788699,52.387516250973746,16.875036483749824,735.2502460901554,412274.34582606563,2020.4970311008456,Y,CO,P,P,2,N,QUICKEN,3.742404583715194,03,2024-03-14
LOAN_003359,202027.8775283193,89.87780550761786,18.137777384889574,810.3097994117397,260163.41614582774,1930.9757040218833,N,SF,P,C,2,Y,BANK OF AMERICA,4.971135537754754,03,2024-03-05
LOAN_003360,184666.7596794255,72.37933443105038,33.601901843652215,730.537345847538,187225.16532017634,2480.458606213959,N,SF,I,P,1,N,QUICKEN,3.570770155806428,01,2024-10-12
LOAN_003361,131265.56528892898,56.304895595686894,13.019238520804354,733.4165059292365,218798.65994421672,403.2254502114895,N,MH,P,P,2,Y,WELLS FARGO,4.617710038206186,02,2024-08-12
LOAN_003362,120610.75021321097,62.602629364346484,36.154392512912196,656.48471658996,282391.3247480146,1078.8561301007476,N,CO,I,R,2,Y,BANK OF AMERICA,3.9163489121302955,03,2024-02-22
LOAN_003363,164455.2496887711,61.995398153511715,8.650781092389884,677.246115065672,276989.40677849017,1954.0708507717445,N,SF,P,P,1,N,CHASE,5.774565991046041,03,2024-07-26
LOAN_003364,229097.90423695097,75.6453672752269,41.52233385564615,638.9747489727251,203818.89996671613,1715.6976938505757,N,MH,P,P,1,N,BANK OF AMERICA,3.788015689359654,03,2024-03-23
LOAN_003365,495325.9137526568,91.0120177660603,26.782996880664015,660.9585929216267,119757.4646911744,1549.7331391841362,N,CO,P,P,1,N,CHASE,3.91463971563324,03,2024-02-29
LOAN_003366,247412.03241047962,69.78015675606625,31.26596945470189,820.0983288371334,245956.77924398347,1197.6042931543118,Y,SF,P,P,1,Y,WELLS FARGO,4.219718817633756,03,2024-12-09
LOAN_003367,317775.01062680315,41.21199727824526,22.516277035795177,850.0,243792.4059701624,1613.2257355898612,N,MH,P,P,3,N,BANK OF AMERICA,5.416377390118527,03,2024-09-28
LOAN_003368,340048.13865063287,72.1622949726162,11.014735897774276,620.2180092296487,198309.58231203287,1584.443420354677,Y,SF,P,R,3,N,WELLS FARGO,4.459618858236372,03,2024-05-11
LOAN_003369,313106.51862158487,72.65709149854206,42.34695279194262,751.613742802942,352382.3812852657,574.004172810584,N,SF,P,C,1,N,QUICKEN,4.32711903039323,03,2024-06-30
LOAN_003370,292255.65392740065,71.62619653596717,43.35701394954714,694.5846887839645,295966.23206801695,1606.8168935378485,Y,CO,P,C,2,N,CHASE,4.149650630662505,03,2024-12-28
LOAN_003371,180470.62364007553,65.58808250286447,26.48512234796302,831.7574853372611,260785.46919213657,1241.4847944033081,Y,SF,I,P,2,N,BANK OF AMERICA,4.73420340734335,03,2024-11-23
LOAN_003372,445092.75482792116,78.26158621088763,36.61929564734008,730.7888174542336,221143.09659759418,1920.532127558752,N,SF,P,C,2,Y,QUICKEN,3.9011132278350478,03,2024-01-02
LOAN_003373,480719.66436378856,75.99211672723503,26.09108579789596,719.4019436207305,388642.28987829684,1672.3282000867669,N,SF,P,R,2,N,QUICKEN,3.7032692394884563,01,2024-05-16
LOAN_003374,131734.13058773143,74.6275452881003,32.88489844266246,660.4184550272212,157642.1727316656,2477.9526426229486,N,SF,P,C,2,N,CHASE,4.306400761598506,03,2024-12-12
LOAN_003375,197597.14091136205,81.18962042164449,37.5913919892011,597.4575968726068,210272.314884928,1499.9632929276447,N,SF,S,P,2,N,WELLS FARGO,3.916007509579792,03,2024-07-15
LOAN_003376,272018.96576229937,68.5525076527822,35.55084924573873,780.875078619959,213810.55322892274,954.3444401015097,N,SF,P,C,1,Y,WELLS FARGO,4.024827045088816,03,2024-04-06
LOAN_003377,203546.22050898086,67.7012149544902,43.40969613409345,748.2382859801155,273916.84907095676,255.6714741865244,N,SF,S,C,2,N,WELLS FARGO,2.4011979380575985,03,2024-08-06
LOAN_003378,350596.5553455865,95.70184934378099,35.18880675705336,750.1955312416344,302870.78642995754,1030.862136811927,N,SF,P,R,2,N,WELLS FARGO,5.81296416422074,03,2024-04-26
LOAN_003379,227172.7797593387,83.39033114573154,30.280846170385953,672.0538317873122,143074.03048240644,1688.6756806144865,Y,SF,P,P,3,N,CHASE,4.5184813000997375,03,2024-08-11
LOAN_003380,516505.6067806602,87.40419091414199,22.38581032122578,708.338524359197,195231.19802765656,1816.4353906331826,N,SF,P,C,1,N,QUICKEN,4.4870179615849795,03,2024-10-15
LOAN_003381,419054.8594343596,93.39156878001103,25.214946196760792,783.2856788890867,285811.55144613713,1197.3985708922942,N,CO,P,P,2,N,BANK OF AMERICA,3.6839997347299853,16,2024-03-30
LOAN_003382,321257.4030632215,82.889162709372,38.100513967250166,798.569010378489,196788.27149630783,1284.9352482801028,N,CO,S,P,2,N,WELLS FARGO,4.03961317819318,03,2024-10-07
LOAN_003383,402698.62633197324,88.92583018704256,14.981734810858814,625.7222707265175,217857.91306696073,1534.9681646379909,Y,SF,P,P,2,N,BANK OF AMERICA,3.366899453081647,03,2024-06-07
LOAN_003384,410590.0424357309,51.309822568946096,41.058073034127965,669.3321543598882,263811.57617359527,1690.0266046603049,N,SF,P,C,2,Y,CHASE,3.620839752012785,09,2024-11-23
LOAN_003385,243605.25119417568,78.06230807994041,27.188562739854667,608.8093262342286,171605.96154480503,2010.0408444252587,Y,SF,P,P,1,Y,QUICKEN,4.253335847558102,03,2024-04-27
LOAN_003386,218378.27554580354,72.25922307278509,21.8139409559211,736.1011530074692,272208.905817016,1206.2114144626726,N,PU,P,P,2,N,QUICKEN,4.626423017408865,03,2024-09-15
LOAN_003387,307814.30629696476,100.0,19.012758232185327,790.7470649682583,299004.78693886625,1128.6844175974204,N,PU,P,R,1,N,BANK OF AMERICA,4.989989232556752,09,2024-02-02
LOAN_003388,386163.6124497944,88.9146829770495,36.74367785648387,697.7027586360465,253070.94229726645,2512.396217838358,N,SF,P,P,2,Y,QUICKEN,5.2977613329469,03,2024-03-26
LOAN_003389,313906.03986534174,65.5433221381023,29.853586461966817,666.9714695200229,364030.7052080304,2391.614239577185,N,MH,P,C,2,N,BANK OF AMERICA,5.698244449855744,03,2024-06-10
LOAN_003390,142300.35178090027,80.59191237793809,45.8876522322982,693.1758516955767,308033.8009650455,1235.2869126530718,N,SF,S,P,2,Y,BANK OF AMERICA,5.133985460266212,03,2024-07-08
LOAN_003391,219717.55560491577,77.5152200017386,17.36924349474079,850.0,246726.2614243977,2071.269555671423,N,SF,P,C,1,N,CHASE,4.4247175277579,03,2024-08-16
LOAN_003392,292602.7136405622,81.81497149728344,24.21836376938137,815.3542479938839,224286.01741348248,2602.3543794947745,N,SF,P,C,2,Y,CHASE,4.93371733535941,03,2024-05-10
LOAN_003393,292433.43956741696,59.717362959380225,29.077788418725866,778.4797738183729,390377.53916845587,2158.4791693949496,Y,SF,P,P,2,N,QUICKEN,4.340187343231911,03,2024-09-30
LOAN_003394,497254.2176789808,80.40024697857338,22.48143256030066,745.6054316466137,197083.43169939,1118.5451496916671,N,SF,S,P,1,N,WELLS FARGO,3.553687555537776,03,2024-04-27
LOAN_003395,161401.2057601002,71.57772976067649,30.06118664141803,718.9806828304761,228226.19554272722,1552.4062525752638,N,SF,P,P,2,N,CHASE,6.5532171774639245,09,2024-07-11
LOAN_003396,350558.9241835875,79.23674646083401,33.19500766415519,647.4694268723697,217214.6643699096,624.0941008449362,N,SF,P,C,2,Y,WELLS FARGO,5.443410876283358,03,2024-12-06
LOAN_003397,448911.310832829,64.13422252316745,34.8448423912974,635.0647660553575,281824.27118126745,1017.5265688368831,N,MH,P,C,1,N,WELLS FARGO,5.003288117825965,03,2024-07-06
LOAN_003398,527144.9745422796,66.22405242905101,45.06167130884461,674.567145878943,430412.50356104743,1492.3493523054285,Y,SF,P,P,2,N,BANK OF AMERICA,4.683916775370692,03,2024-05-22
LOAN_003399,259560.25768160386,92.60763030550054,16.965275712184194,643.6976096158373,269733.81679270824,1609.877903614608,N,SF,P,P,1,N,CHASE,5.180864186972907,03,2024-07-22
LOAN_003400,349142.94527201995,59.226786624897585,33.37760319935311,671.3749630384124,224234.07525403256,1153.5046091780157,N,CO,P,P,2,N,QUICKEN,4.802452507855638,03,2024-11-22
LOAN_003401,356976.0357198647,60.33368398436927,23.530571804118335,711.8483499104337,265093.7258138758,200.0,Y,CO,P,P,2,N,BANK OF AMERICA,4.619010804918379,03,2024-11-26
LOAN_003402,319548.1731553291,74.22628114176634,34.30013380023585,717.9758729149634,144971.31132383645,1596.7814286618031,Y,CO,P,P,2,N,CHASE,5.561218959232756,03,2024-11-17
LOAN_003403,290115.4798760694,63.42164437221068,34.31332186353047,670.369497969242,234977.24739047422,1864.085813174478,N,SF,P,C,2,N,CHASE,4.540166747460388,03,2024-08-30
LOAN_003404,343597.5389500046,61.72457051605802,20.13080616767669,759.6167643712164,386326.74313000386,1883.0615594409253,Y,SF,P,C,2,N,CHASE,5.744966821346285,03,2024-04-14
LOAN_003405,50000.0,76.57613956812442,20.988476573659124,704.8794902281293,302959.1998371156,1397.0740830249333,Y,CO,P,C,2,Y,WELLS FARGO,4.643910669301028,03,2024-03-19
LOAN_003406,368206.9490062631,52.424012146444426,35.116430634695746,737.1758904942544,348477.3856590126,1432.4192218949377,Y,SF,I,C,2,N,QUICKEN,3.04290892805422,03,2024-02-12
LOAN_003407,312617.7903661967,59.88056647629543,30.234045107441304,660.432769205314,331067.7124073594,1623.2528211238366,N,SF,P,P,2,N,BANK OF AMERICA,4.980846202100249,01,2024-03-23
LOAN_003408,277752.5103221735,100.0,27.803781592683958,775.4298043608006,193296.0299303744,1704.449577092324,N,SF,P,P,2,Y,QUICKEN,3.9071630852841115,03,2024-08-08
LOAN_003409,504686.2195719558,81.89212588453513,36.579868297749734,677.2123119798732,402959.05905579845,1453.2753376129806,Y,SF,P,P,1,N,QUICKEN,3.502343340137971,09,2024-07-28
LOAN_003410,232506.59812094478,63.80154971595133,37.317184758621316,848.6843389390925,107916.11638986334,338.50890048739166,N,SF,P,C,2,N,CHASE,3.854991480713743,03,2024-10-20
LOAN_003411,259692.4010934969,81.27322617399295,24.703698872982972,702.0006916727066,276599.7910849353,2198.523786226608,Y,CO,P,P,2,Y,WELLS FARGO,2.967519613831339,03,2024-05-08
LOAN_003412,499155.3302204734,83.50995715479944,21.479468623575002,712.425275080438,85227.99513853801,1267.8309909992163,N,SF,P,P,1,N,CHASE,5.272609263117873,03,2024-03-17
LOAN_003413,216793.86951501435,89.91621630135357,17.38081023162358,767.4870789073782,112935.39099600472,888.050214839211,Y,SF,P,R,2,N,WELLS FARGO,4.9192109843041445,03,2024-11-06
LOAN_003414,244988.4717063461,73.09265955814904,30.33454120201485,784.948015476399,324845.2120672965,1303.7077466201654,Y,SF,P,P,2,Y,WELLS FARGO,4.736883826578208,03,2024-07-11
LOAN_003415,285297.457656915,89.64746554159333,15.768397228514353,793.5674944153064,194693.37819711346,1555.8431040776122,N,SF,P,P,2,N,CHASE,3.3092039560160558,03,2024-07-17
LOAN_003416,384073.4482129549,44.42330212676741,30.99428458229034,850.0,349590.84621884127,1195.459137177413,N,SF,P,P,2,Y,CHASE,5.006174342572269,03,2024-02-22
LOAN_003417,320780.2507353313,59.1553780428637,42.16836791424439,772.9508418723227,76050.6043642312,1229.9805438052003,N,SF,P,P,2,N,CHASE,6.534478301157083,03,2024-08-04
LOAN_003418,170737.46528477373,77.45807102604684,26.465402297137157,714.6410808924228,242919.34395837277,1337.6822610685495,N,SF,P,P,2,Y,BANK OF AMERICA,4.687151291275944,03,2024-03-06
LOAN_003419,246783.14368728106,79.94450299211687,24.637957194598364,677.6283267678546,152724.60333137173,1680.9059342113437,Y,CO,S,R,2,N,CHASE,3.919501458781624,03,2024-04-11
LOAN_003420,239264.55667877887,61.32326568497037,49.97844773627145,709.2937373440258,223718.29459998297,1100.5055690456013,N,SF,P,C,2,Y,CHASE,3.366629968788854,03,2024-02-17
LOAN_003421,292277.89547769545,78.89129986894739,45.09701819187646,838.7213192343107,373867.88922540337,1668.7212454049416,N,SF,P,C,3,N,CHASE,3.7502769298734684,03,2024-12-27
